"bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
12.6875,16.4583339691162,48.2649078369141,660.499572753906,32.7999992370605,-1.29999995231628,34.0999984741211,5.81666660308838,21.033332824707,21.033332824707,5.38333320617676,1116,180,5,72.088249206543,524,42,42,505
23.591667175293,15.3833332061768,42.3783302307129,819.181518554688,42.2999992370605,6,36.2999992370605,30.0833339691162,27.0166664123535,33.6333312988281,13.8166666030884,90,16,1,56.1980934143066,34,4,22,33
14.8541669845581,18.3250007629395,52.6580467224121,596.63623046875,35,0.200000002980232,34.7999992370605,8.96666622161865,22.3666667938232,22.4500007629395,8.13333320617676,447,88,1,89.2594757080078,247,5,14,237
19.0666675567627,16.0833339691162,40.5121726989746,869.849365234375,40.4000015258789,0.699999988079071,39.7000007629395,8.83333301544189,22.6166667938232,30.0666675567627,8.83333301544189,101,17,2,49.698112487793,43,9,21,43
17.6791667938232,17.6416664123535,48.8688850402832,691.656311035156,37.7999992370605,1.70000004768372,36.0999984741211,9.51666641235352,26.1999988555908,26.1999988555908,9.51666641235352,209,41,1,83.8464889526367,113,3,3,113
16.5708332061768,17.4916667938232,46.6444435119629,738.99951171875,37,-0.5,37.5,9.39999961853027,23.216667175293,25.8333320617676,7.94999980926514,212,38,2,67.5831756591797,106,14,17,98
7.1875,14.875,44.9395790100098,656.98388671875,26.8999996185303,-6.19999980926514,33.0999984741211,0.566666662693024,15.6499996185303,15.6499996185303,-0.25,689,97,10,56.772777557373,284,49,49,272
6.90833330154419,14.9000005722046,42.4501419067383,721.673706054688,27.7000007629395,-7.40000009536743,35.1000022888184,-0.566666722297668,16.1333332061768,16.1333332061768,-1.40000009536743,444,54,11,40.6290245056152,158,47,47,150
14.9499998092651,14.8000001907349,45.9627304077148,652.376770019531,33.9000015258789,1.70000004768372,32.2000007629395,7.59999990463257,23.0666675567627,23.2000007629395,7.59999990463257,751,157,1,91.5570983886719,407,11,18,407
21.5708332061768,16.7250003814697,41.194580078125,892.245483398438,42.5999984741211,2,40.5999984741211,12.9333333969116,25.1666660308838,32.6166648864746,10.9166669845581,74,11,1,46.7856636047363,29,6,18,29
17.4916667938232,16.5166664123535,43.0121536254883,797.837463378906,38.0999984741211,-0.300000011920929,38.3999977111816,8.68333339691162,25.0833320617676,27.6166667938232,8.18333339691162,98,19,1,71.1312484741211,48,4,8,48
13.6499996185303,15.4333333969116,46.069652557373,677.857604980469,33.5,0,33.5,6.56666660308838,22.1833324432373,22.2333335876465,6.08333349227905,1412,238,5,77.6465225219727,683,43,59,668
10.2458333969116,15.3583335876465,47.2564086914062,648.436767578125,29.7000007629395,-2.79999995231628,32.5,3.54999995231628,18.4333324432373,18.466667175293,3.01666665077209,1198,204,8,74.3841705322266,561,49,54,560
13.9666662216187,16.6000003814697,41.1910667419434,859.982360839844,35.7000007629395,-4.59999990463257,40.2999992370605,3.78333330154419,17.7666664123535,24.8333320617676,3.78333330154419,110,15,5,29.9029731750488,39,19,24,39
16.2999992370605,14.75,47.1245994567871,621.062133789062,33.7000007629395,2.40000009536743,31.3000011444092,10.216667175293,23.533332824707,23.5499992370605,8.5,307,58,1,83.045051574707,156,5,10,151
-0.0791666582226753,13.4750003814697,41.7182655334473,664.110656738281,18.2999992370605,-14,32.2999992370605,-7.11666679382324,7.91666650772095,9.08333301544189,-7.11666679382324,621,103,15,60.8684883117676,273,56,69,273
8.28333282470703,18.0166664123535,48.4319000244141,695.538818359375,29.1000003814697,-8.10000038146973,37.2000007629395,0.316666454076767,17.2333335876465,17.2333335876465,0.316666454076767,321,54,11,58.473445892334,149,38,38,149
8.77499961853027,17.0833339691162,44.9561424255371,770.101806640625,30.3999996185303,-7.59999990463257,38,-0.233333349227905,18.3666667938232,18.5666675567627,-0.233333349227905,362,61,11,58.7155952453613,164,39,40,164
9.71666622161865,15.0500001907349,48.8636360168457,604.281433105469,28.3999996185303,-2.40000009536743,30.7999992370605,4.01666688919067,17.2999992370605,17.5666675567627,3.31666660308838,1526,281,5,81.3131942749023,757,43,50,744
15.7291669845581,15.6416664123535,40.9467697143555,830.176452636719,36.7999992370605,-1.39999997615814,38.2000007629395,7.70000028610229,18.9500007629395,26.1833324432373,5.96666669845581,139,26,3,59.127140045166,65,14,19,63
0.249999940395355,12.4833326339722,41.1991195678711,654.376831054688,17.8999996185303,-12.3999996185303,30.2999992370605,-6.15000009536743,4.19999980926514,9.31666660308838,-6.43333339691162,701,121,16,64.3583297729492,322,61,77,302
16.8083324432373,15.4333333969116,44.0952377319336,742.77685546875,37.2999992370605,2.29999995231628,35,9.61666679382324,26.0833339691162,26.0833339691162,8.38333320617676,805,149,2,81.2673492431641,396,22,22,391
12.6208333969116,13.6750001907349,44.1129035949707,657.244445800781,30.7999992370605,-0.200000002980232,31,5.98333311080933,20.7666664123535,21.4333324432373,5.65000009536743,778,152,2,86.2189331054688,412,13,25,399
16.908332824707,14.1500005722046,44.080997467041,667.835144042969,35.2000007629395,3.09999990463257,32.1000022888184,8.78333377838135,24.9500007629395,24.9500007629395,8.78333377838135,512,100,2,85.6497116088867,261,10,10,261
14.1916666030884,15.3333330154419,46.3242721557617,667.433471679688,33.7999992370605,0.699999988079071,33.0999984741211,7.56666660308838,22.4166660308838,22.8833332061768,6.71666669845581,941,169,3,84.7843475341797,462,17,25,461
17.5125007629395,15.4416666030884,52.7019386291504,494.373443603516,33.5999984741211,4.30000019073486,29.2999992370605,12.466667175293,23.2999992370605,24.1000003814697,11.9333333969116,338,66,2,85.6436080932617,185,9,18,175
13.7250003814697,14.6833333969116,54.5848808288574,432.674011230469,28.6000003814697,1.70000004768372,26.8999996185303,9.5,18.8166656494141,19.2333335876465,8.69999980926514,552,110,1,93.5818481445312,308,5,14,300
18.158332824707,16.6499996185303,45.4918060302734,726.435363769531,38.2999992370605,1.70000004768372,36.5999984741211,11.2666673660278,27.1666660308838,27.1666660308838,9.5,183,37,0,83.1079940795898,102,3,3,90
17.9791660308838,17.2083339691162,45.8888893127441,735.550048828125,38.7000007629395,1.20000004768372,37.5,11.1499996185303,27.0666675567627,27.0666675567627,9.16666698455811,185,37,0,83.458381652832,103,3,3,96
17.4125003814697,13.6416664123535,37.7885475158691,849.529663085938,36.9000015258789,0.800000011920929,36.1000022888184,8.94999980926514,20.6166667938232,28.033332824707,7.38333320617676,186,29,3,48.3123664855957,67,16,52,60
16.3916664123535,16.5833339691162,45.9372100830078,737.692443847656,37.7000007629395,1.60000002384186,36.1000022888184,8.69999980926514,25.6833343505859,25.783332824707,8.21666717529297,836,158,3,83.2215805053711,425,23,32,420
10.9541664123535,13.4250001907349,44.1611824035645,641.544494628906,28.6000003814697,-1.79999995231628,30.3999996185303,4.40000009536743,18.9333343505859,19.3833332061768,3.91666650772095,478,81,2,80.3788681030273,235,16,24,231
7.15833330154419,13.6999998092651,45.3642387390137,597.786987304688,25.2000007629395,-5,30.2000007629395,1.16666674613953,14.466667175293,15.1999998092651,1.05000007152557,1275,228,9,76.3235397338867,612,51,54,601
15.6875,15.125,43.4626426696777,739.379760742188,36,1.20000004768372,34.7999992370605,7.78333330154419,24.9833335876465,24.9833335876465,7.30000019073486,1106,195,4,77.5133819580078,530,33,33,525
16.9750003814697,16.2999992370605,46.1756362915039,706.825500488281,37.0999984741211,1.79999995231628,35.2999992370605,10.1499996185303,25.6166667938232,25.6166667938232,8.53333282470703,341,58,1,82.1057205200195,171,4,4,161
7.8125,15.9583330154419,44.3287048339844,730.308532714844,29,-7,36,0.299999862909317,17.2666664123535,17.2666664123535,-0.400000005960464,447,54,11,37.9862747192383,153,48,48,139
16.7041664123535,15.0083332061768,42.8809547424316,748.348022460938,37.0999984741211,2.09999990463257,35,8.18333339691162,26.1333332061768,26.1333332061768,8.18333339691162,874,166,3,79.2944869995117,428,26,26,428
14.6374998092651,15.7583332061768,57.0954093933105,422.272674560547,30.5,2.90000009536743,27.6000003814697,10.3166666030884,19.5666656494141,20.2999992370605,10.1333332061768,505,104,0,96.9891586303711,297,4,11,278
22.6625003814697,16.091667175293,43.6088523864746,802.731506347656,42.2000007629395,5.30000019073486,36.9000015258789,32.4166679382324,25.8166656494141,32.7000007629395,13.2333335876465,102,18,1,53.5799713134766,37,5,27,36
11.5583333969116,11.5500001907349,60.7894744873047,295.248992919922,22.3999996185303,3.40000009536743,19,9.01666641235352,14.6999998092651,15.4333333969116,8.43333339691162,1282,248,3,88.6741638183594,675,20,33,660
14.25,16.7999992370605,51.0638313293457,626.425659179688,33,0.100000001490116,32.9000015258789,7.78333330154419,19.1166667938232,22.4833335876465,7.33333349227905,491,84,3,75.1772155761719,248,27,50,237
20.0499992370605,17.7666664123535,45.0930633544922,799.815307617188,41.0999984741211,1.70000004768372,39.3999977111816,29.6499996185303,23.3833332061768,30.1000003814697,10.6333332061768,118,19,0,48.9766159057617,44,7,32,38
13.9708337783813,13.4083337783813,57.5464973449707,369.375762939453,26.5,3.20000004768372,23.2999992370605,10.2333335876465,18.0166664123535,18.6833343505859,9.58333301544189,478,89,1,90.3189392089844,251,6,11,250
17.5125007629395,16.8916664123535,46.2785377502441,709.878784179688,37.7000007629395,1.20000004768372,36.5,10.8000001907349,26.3500003814697,26.3500003814697,9.09999942779541,215,43,0,83.6591186523438,119,3,3,107
17.5625,16.6416664123535,47.2774620056152,701.968444824219,37.4000015258789,2.20000004768372,35.2000007629395,10.6666669845581,26.1333332061768,26.1499996185303,9.23333358764648,206,39,1,80.7244644165039,107,3,10,107
15.5416669845581,15.6166667938232,47.1802597045898,653.618713378906,34.9000015258789,1.79999995231628,33.1000022888184,8.94999980926514,23.5499992370605,23.8833332061768,8.01666641235352,715,132,2,85.6312789916992,367,12,19,353
9.72500038146973,15.6999998092651,50.4823150634766,583.249145507812,29,-2.09999990463257,31.1000003814697,3.91666650772095,17.0166664123535,17.4333324432373,3.46666669845581,1270,222,5,81.8735656738281,646,38,53,624
17.2291660308838,15.0416669845581,43.9814834594727,720.487426757812,36.0999984741211,1.89999997615814,34.1999969482422,10.4333333969116,25.8999996185303,25.8999996185303,8.43333339691162,221,42,0,86.6666870117188,126,2,2,113
19.1916656494141,16.7999992370605,41.5841598510742,871.148193359375,40.7999992370605,0.400000005960464,40.3999977111816,10.8000001907349,22.716667175293,30.1833324432373,8.93333339691162,100,17,2,51.3500480651855,43,9,21,43
19.5833339691162,15.1999998092651,41.0810813903809,835.853820800781,39.4000015258789,2.40000009536743,37,29.966667175293,22.3166675567627,29.966667175293,9.81666660308838,141,24,2,49.1655578613281,49,12,40,48
13.6333332061768,16.5666656494141,50.202018737793,636.432983398438,32.4000015258789,-0.600000023841858,33,7.13333320617676,18.8833332061768,21.8999996185303,6.58333349227905,486,81,2,73.1421051025391,240,27,55,233
19.0416660308838,13.1833324432373,57.3188400268555,358.892456054688,30.7999992370605,7.80000019073486,23,15.3000001907349,23.1166667938232,23.716667175293,14.9333333969116,377,86,1,99.955322265625,237,6,11,213
3.04166674613953,15.4166669845581,46.0199012756348,646.707885742188,22.1000003814697,-11.3999996185303,33.5,-2.26666665077209,11.0666666030884,11.8500003814697,-3.69999980926514,558,91,15,62.0995864868164,244,50,59,244
17.1458339691162,15.3583335876465,42.662036895752,780.79638671875,36.9000015258789,0.899999976158142,36,9.23333358764648,19.6333332061768,27,8.10000038146973,146,21,3,46.6874771118164,59,16,31,58
10.8208332061768,13.1416664123535,49.0360717773438,518.009582519531,26.7999992370605,0,26.7999992370605,5.61666631698608,17.0833339691162,17.8833332061768,5.48333311080933,576,112,2,90.9314270019531,306,11,18,289
15.8083333969116,13.6333332061768,42.3395462036133,705.178344726562,34.2999992370605,2.09999990463257,32.2000007629395,8.91666698455811,24.5499992370605,24.75,7.69999980926514,664,124,1,85.6174011230469,342,9,17,336
7.26249980926514,14.0249996185303,49.2105255126953,534.114074707031,24.6000003814697,-3.90000009536743,28.5,2.86666655540466,13.8166666030884,14.6166667938232,2.13333320617676,1688,280,9,78.0295867919922,821,58,73,748
16.3999996185303,15.216667175293,46.5341491699219,647.130065917969,34.9000015258789,2.20000004768372,32.7000007629395,8.55000019073486,24.1833343505859,24.1833343505859,8.55000019073486,437,90,1,88.9799957275391,233,8,8,233
20.1958332061768,16.658332824707,46.2731475830078,725.028076171875,39.7999992370605,3.79999995231628,36,11.6833333969116,26.5,29.2333335876465,11.6833333969116,172,33,1,65.9445648193359,84,11,29,84
10.8999996185303,14.1166667938232,47.2129325866699,595.986572265625,28.3999996185303,-1.5,29.8999996185303,5.34999990463257,18.3333339691162,18.8166656494141,4.46666669845581,472,91,2,91.8745269775391,259,9,14,251
17.6166667938232,12.1999998092651,54.9549560546875,360.56982421875,29,6.80000019073486,22.2000007629395,13.8500003814697,21.6499996185303,22.4166679382324,13.5833339691162,344,70,1,90.4514999389648,196,6,12,180
12.6041669845581,15.4750003814697,52.2804069519043,529.697448730469,30.3999996185303,0.800000011920929,29.6000003814697,7.58333349227905,19.033332824707,19.6833324432373,6.93333339691162,1110,224,2,91.10791015625,600,16,28,590
15.2708339691162,18.841667175293,57.2695007324219,508.507019042969,33.9000015258789,1,32.9000015258789,10.0833330154419,21.2333335876465,21.75,9.38333320617676,359,66,1,87.1566619873047,192,5,12,184
23.2333335876465,16.3999996185303,42.9319381713867,834.5830078125,43,4.80000019073486,38.2000007629395,13.2666664123535,26.783332824707,33.5499992370605,13.2666664123535,127,21,1,55.0279541015625,52,7,26,52
19.7875003814697,15.7416667938232,41.1009559631348,858.640930175781,40.2000007629395,1.89999997615814,38.2999992370605,9.68333339691162,22.8666667938232,30.4166679382324,9.68333339691162,120,20,1,50.5417671203613,43,9,33,43
17.7583332061768,16.5666656494141,42.8079223632812,813.4853515625,38.7000007629395,0,38.7000007629395,9.93333339691162,25.4833335876465,28.0666675567627,8.26666641235352,96,17,1,60.1158638000488,45,7,12,45
8.65416717529297,15.4416666030884,42.5390281677246,746.420104980469,30.2000007629395,-6.09999990463257,36.2999992370605,0.800000011920929,18.2333335876465,18.2333335876465,0.0500000305473804,352,47,9,40.9914360046387,132,37,37,125
15.7208337783813,14.7916669845581,45.9368553161621,643.610046386719,34.2999992370605,2.09999990463257,32.2000007629395,9.48333358764648,23.5666675567627,23.75,8.21666622161865,762,139,4,83.8656616210938,379,15,24,368
21.7749996185303,14.8666667938232,40.6193084716797,841.169372558594,41.2000007629395,4.59999990463257,36.6000022888184,13.4666662216187,25.216667175293,32.3333320617676,11.8666667938232,141,22,1,49.7310218811035,51,10,35,47
17.6458339691162,17.1083335876465,43.5326538085938,808.844482421875,38.7000007629395,-0.600000023841858,39.2999992370605,9.94999980926514,25.283332824707,27.8500003814697,8.13333320617676,80,14,1,58.9476356506348,36,5,10,36
14.125,15.1499996185303,40.6166229248047,822.619140625,34.7999992370605,-2.5,37.2999992370605,6.11666679382324,17.466667175293,24.5,4.43333339691162,139,22,4,45.2680053710938,56,17,29,56
15.0375003814697,15.5916662216187,53.7643661499023,474.576965332031,31.3999996185303,2.40000009536743,29,10.3000001907349,20.7666664123535,21.3166656494141,9.78333282470703,441,92,0,95.7988967895508,257,3,11,243
15.8874998092651,14.8416662216187,47.1164054870605,613.085083007812,33.5999984741211,2.09999990463257,31.4999980926514,10.0500001907349,23.1499996185303,23.1499996185303,8.31666660308838,451,87,2,87.1345596313477,242,7,7,228
16.4541664123535,17.0416660308838,49.5397300720215,646.991088867188,35.7999992370605,1.39999997615814,34.3999977111816,8.80000019073486,24.216667175293,24.5499992370605,8.80000019073486,253,46,1,83.8199310302734,130,4,11,130
16.7374992370605,16.125,46.4697418212891,691.0634765625,36.5999984741211,1.89999997615814,34.6999969482422,10.0666666030884,25.25,25.25,8.75,529,108,2,85.9408264160156,277,14,14,273
16.3083324432373,15.3333330154419,45.9081840515137,666.090454101562,35,1.60000002384186,33.4000015258789,9.96666717529297,24.3166656494141,24.3166656494141,8.14999961853027,287,49,0,82.6840591430664,147,3,3,138
18.091667175293,16.7000007629395,42.6020431518555,834.532653808594,39.2999992370605,0.100000001490116,39.2000007629395,10,21.3333339691162,28.6333332061768,8.30000019073486,114,18,2,51.9264030456543,50,11,21,48
13.0874996185303,12.1083335876465,47.8590240478516,482.922576904297,28.2000007629395,2.90000009536743,25.3000011444092,7.78333330154419,18.8500003814697,19.2666664123535,7.40000009536743,1436,258,2,87.2114028930664,753,24,42,728
5.86666679382324,14.033332824707,44.1299781799316,650.81884765625,25.1000003814697,-6.69999980926514,31.7999992370605,-0.349999934434891,14.4499998092651,14.4499998092651,-1.20000004768372,536,68,11,41.8756332397461,195,53,53,181
24,15.7666664123535,37.9919662475586,940.546264648438,45.2000007629395,3.70000004768372,41.5,15.25,28.4166660308838,35.7999992370605,12.7333335876465,55,10,1,52.0543365478516,27,5,8,24
15.6374998092651,15.1083335876465,56.1648101806641,419.567535400391,30.5,3.59999990463257,26.8999996185303,11.3333330154419,20.5499992370605,21.216667175293,11,507,116,1,103.11075592041,320,5,11,295
14.4833335876465,16.3999996185303,50.6172866821289,601.63916015625,32.7999992370605,0.400000005960464,32.3999977111816,8.30000019073486,19.0499992370605,22.4333324432373,7.81666660308838,461,79,3,75.7126541137695,237,25,45,222
10.2333335876465,17.5166664123535,44.9145278930664,778.86083984375,33,-6,39,1.61666667461395,19.8666667938232,20.0666656494141,1.06666672229767,355,57,9,57.4763374328613,157,31,35,153
14.9499998092651,17.3999996185303,53.7037010192871,547.253479003906,33.4000015258789,1,32.4000015258789,9.46666622161865,21.75,22.033332824707,8.85000038146973,469,91,0,91.544189453125,262,4,12,250
13.8625001907349,14.9250001907349,46.2074317932129,655.290100097656,32.7999992370605,0.5,32.2999992370605,6.5,21.8999996185303,22.3500003814697,6.5,1108,200,5,83.3818206787109,540,21,34,540
14.375,15.716667175293,55.9311981201172,445.275695800781,30.2000007629395,2.09999990463257,28.1000003814697,9.89999961853027,19.716667175293,20.216667175293,9.43333339691162,486,98,0,94.0993957519531,280,4,12,266
12.8874998092651,16.1083335876465,46.4217071533203,709.641784667969,32.4000015258789,-2.29999995231628,34.7000007629395,4.71666669845581,19.4166679382324,21.9166679382324,4.71666669845581,544,95,2,73.4466705322266,266,30,36,266
15.2749996185303,14.2833337783813,59.7629051208496,337.521026611328,28.2999992370605,4.40000009536743,23.8999996185303,11.8000001907349,18.8666667938232,19.7000007629395,11.5166664123535,471,98,0,97.3025588989258,277,2,9,257
15.7958335876465,14.2916660308838,43.3080787658691,721.958984375,34.7999992370605,1.79999995231628,33,8.69999980926514,24.8333339691162,25.1666660308838,7.81666660308838,706,140,1,87.603141784668,377,9,20,366
15.625,14.3166666030884,51.4987983703613,507.581176757812,31.1000003814697,3.29999995231628,27.8000011444092,9.30000019073486,21.4500007629395,21.5833339691162,9.30000019073486,651,139,1,93.8962860107422,359,7,11,359
6.08333349227905,14.5,44.2073173522949,669.607543945312,25.7999992370605,-7,32.7999992370605,-0.51666671037674,14.7666664123535,14.7666664123535,-1.38333332538605,493,62,11,40.4589958190918,177,51,51,164
10.3541669845581,16.5583324432373,45.4899253845215,722.814758300781,32,-4.40000009536743,36.4000015258789,2.43333315849304,19.533332824707,19.533332824707,2.04999995231628,504,83,9,59.0166397094727,233,43,43,208
18.5750007629395,15.0666666030884,40.6109619140625,839.056579589844,38.5,1.39999997615814,37.0999984741211,10.1166667938232,21.3000011444092,29.0166664123535,8.76666641235352,153,25,2,48.0545654296875,53,14,51,53
8.14583301544189,14.4083337783813,45.7407417297363,638.373107910156,27.3999996185303,-4.09999990463257,31.5,1.21666669845581,16.0833339691162,16.5166664123535,1.21666669845581,1285,233,7,78.4477996826172,622,45,48,622
18.345832824707,17.591667175293,43.6517791748047,824.288879394531,39.7999992370605,-0.5,40.2999992370605,10.6000003814697,26.1499996185303,28.716667175293,8.63333320617676,74,12,1,55.1225662231445,34,5,10,32
13.5958337783813,17.7250003814697,51.2283248901367,626.717468261719,33.7999992370605,-0.800000011920929,34.5999984741211,7.44999980926514,21.4333324432373,21.75,6.65000009536743,573,109,1,86.8574905395508,295,7,18,295
8.42916679382324,16.0583324432373,43.7556762695312,761.112976074219,30,-6.69999980926514,36.7000007629395,0.633333444595337,18.3333339691162,18.3333339691162,-0.116666555404663,334,44,10,41.4825248718262,129,39,39,122
13.9250001907349,14.8999996185303,52.8368797302246,496.306823730469,30.6000003814697,2.40000009536743,28.2000007629395,8.35000038146973,19.783332824707,20.3833332061768,8.35000038146973,1050,222,2,92.7273712158203,569,12,23,569
18.1458339691162,16.4916667938232,41.9635276794434,847.990844726562,39.4000015258789,0.100000001490116,39.3000030517578,8.19999980926514,21.4500007629395,28.8666667938232,8.19999980926514,114,19,2,52.8705978393555,50,10,22,50
6.70833349227905,14.4166669845581,47.2677612304688,605.376770019531,25.3999996185303,-5.09999990463257,30.5,1.01666676998138,14.2333335876465,14.8000001907349,0.316666692495346,1140,179,12,67.6842880249023,522,65,65,499
17.0166664123535,15.1166667938232,43.8164253234863,727.837158203125,36.5999984741211,2.09999990463257,34.5,10,26.2333335876465,26.25,8.85000038146973,469,92,1,85.7551040649414,254,7,15,236
20.0375003814697,15.5749998092651,39.5304565429688,876.073669433594,41,1.60000002384186,39.4000015258789,9.58333396911621,23.7999992370605,30.9833335876465,9.58333396911621,94,19,2,59.4809074401855,45,8,15,45
11.0625,15.658332824707,48.6283645629883,629.838073730469,30.3999996185303,-1.79999995231628,32.2000007629395,4.81666660308838,19,19.1833324432373,4.29999971389771,1432,258,5,80.4947204589844,711,41,52,689
12.5041666030884,15.8583335876465,50.1845970153809,589.735900878906,31.2000007629395,-0.400000005960464,31.6000003814697,6.25,19.8166675567627,20.033332824707,5.76666641235352,965,194,2,90.885139465332,523,16,26,513
13.9875001907349,10.5416669845581,56.072696685791,311.988647460938,23.8999996185303,5.09999990463257,18.7999992370605,10.1666669845581,17.2666664123535,17.7999992370605,10.1666669845581,610,126,2,90.7287139892578,325,9,13,325
16.8208332061768,13.7416667938232,44.4714126586914,639.063415527344,34.5999984741211,3.70000004768372,30.8999977111816,9.06666660308838,24.533332824707,24.533332824707,9.06666660308838,547,106,2,85.8552169799805,277,10,10,277
14.6875,13.6083335876465,63.5903434753418,288.649871826172,25.8999996185303,4.5,21.3999996185303,11.6833333969116,17.716667175293,18.216667175293,11.3500003814697,528,111,1,96.8041534423828,314,5,13,296
16.7416667938232,15.0666666030884,45.3815269470215,680.597473144531,35.2999992370605,2.09999990463257,33.2000007629395,10.1666669845581,24.966667175293,24.966667175293,8.43333339691162,185,36,0,83.05322265625,102,3,3,95
7.38749980926514,15.4083337783813,44.6618347167969,687.320617675781,27.8999996185303,-6.59999990463257,34.5,0.349999934434891,16.2000007629395,16.2000007629395,-0.499999910593033,441,55,8,43.2058372497559,162,42,42,152
16.283332824707,17.3999996185303,41.3301658630371,896.608093261719,38.5999984741211,-3.5,42.0999984741211,7.98333311080933,20.5,27.5,5.55000019073486,96,15,4,36.0819625854492,37,15,18,36
16.4208335876465,15.9750003814697,42.0394744873047,827.566162109375,37.2999992370605,-0.699999988079071,38,8.25,19.466667175293,26.8666667938232,6.75,155,24,2,52.5769462585449,66,15,27,66
16.529167175293,14.2916669845581,44.8014640808105,653.770385742188,34.5999984741211,2.70000004768372,31.8999977111816,10.3500003814697,24.466667175293,24.466667175293,8.60000038146973,618,123,1,87.1604766845703,323,12,12,318
11.1083335876465,14.9499998092651,53.3928604125977,496.450286865234,28.3999996185303,0.400000005960464,28,6.56666660308838,17.1833343505859,17.8666667938232,6.06666660308838,1612,293,4,86.9779968261719,846,31,51,819
14.7416667938232,13.8166656494141,42.6440315246582,708.528625488281,33.0999984741211,0.699999988079071,32.3999977111816,7.69999980926514,23.6166667938232,23.783332824707,6.66666650772095,549,113,2,86.0662078857422,291,11,21,290
10.7458333969116,14.125,46.6171607971191,608.976257324219,28.8999996185303,-1.39999997615814,30.2999992370605,4.38333320617676,18.2000007629395,18.8166656494141,4.38333320617676,1656,319,6,83.3460464477539,845,40,47,845
14.8666667938232,18.6333332061768,54.4834289550781,558.823181152344,34.4000015258789,0.200000002980232,34.2000007629395,9.38333320617676,21.8166656494141,21.9500007629395,8.5,429,86,1,91.0068054199219,240,5,14,231
19.8624992370605,16.5083332061768,40.3626747131348,888.454040527344,41.5,0.600000023841858,40.9000015258789,11.4499998092651,23.6000003814697,31.0166664123535,9.31666660308838,86,15,2,56.4361267089844,40,7,14,39
17.6416664123535,14.9833326339722,43.8109169006348,702.802307128906,36.0999984741211,1.89999997615814,34.1999969482422,10.9666662216187,26.3666667938232,26.3666667938232,9.38333320617676,220,47,1,80.5947494506836,118,6,6,95
10.1041669845581,15.9083337783813,47.205738067627,661.167907714844,30.6000003814697,-3.09999990463257,33.7000007629395,2.90000009536743,18.4500007629395,18.4500007629395,2.41666674613953,614,107,10,67.5903701782227,302,44,44,280
8.30416679382324,20.3250007629395,49.4525566101074,765.697692871094,30.8999996185303,-10.1999998092651,41.0999984741211,-0.516666650772095,14.466667175293,18.1499996185303,-0.516666650772095,243,38,11,45.6307373046875,103,39,41,103
13.125,17.7999992370605,52.6627235412598,577.787719726562,32.7999992370605,-1,33.7999992370605,7.51666641235352,20.3833332061768,20.6833343505859,6.78333330154419,590,114,1,89.0881423950195,315,7,17,305
16.2291660308838,14.9916667938232,45.5673751831055,663.809448242188,34.4000015258789,1.5,32.9000015258789,9.93333339691162,24.1833343505859,24.1833343505859,8.03333377838135,215,39,0,80.9427032470703,113,3,3,106
16.7999992370605,11.3500003814697,55.6372528076172,332.011779785156,26.7000007629395,6.30000019073486,20.4000015258789,13.3000001907349,20.2000007629395,21.1499996185303,13.0500001907349,285,55,1,87.4433746337891,158,6,12,148
12.5874996185303,14.2916669845581,43.4397163391113,713.83447265625,31.1000003814697,-1.79999995231628,32.9000015258789,4.48333311080933,18.783332824707,21.6333332061768,4.48333311080933,327,57,4,73.8693542480469,163,20,31,163
18.9458332061768,15.9749994277954,41.3860092163086,835.059753417969,39.7999992370605,1.20000004768372,38.5999984741211,10.9333333969116,22.4500007629395,29.466667175293,9.11666679382324,98,17,2,56.3663024902344,45,8,16,45
8.40416622161865,17.1416664123535,47.2222213745117,724.146667480469,28.7999992370605,-7.5,36.2999992370605,0.550000011920929,14.6833333969116,17.8500003814697,0.550000011920929,251,41,11,49.0055999755859,110,37,43,110
0.70416671037674,13.8083333969116,43.2863121032715,639.195007324219,19.2000007629395,-12.6999998092651,31.9000015258789,-4.21666669845581,8.31666660308838,9.63333320617676,-5.71666669845581,849,145,21,66.9810638427734,392,67,75,368
19.7999992370605,15.466667175293,42.3744277954102,818.993286132812,39.4000015258789,2.90000009536743,36.5,29.8999996185303,22.6499996185303,30.033332824707,10.2666664123535,160,27,2,48.5494384765625,56,14,45,52
7.51666688919067,16.75,46.2707176208496,716.2919921875,28.8999996185303,-7.30000019073486,36.2000007629395,-0.0666666850447655,16.4166660308838,16.5166664123535,-0.900000035762787,526,82,8,60.9422225952148,228,39,40,227
20.9208335876465,15.1583337783813,40.7482070922852,845.870849609375,40.7999992370605,3.59999990463257,37.2000007629395,12.6333332061768,24.283332824707,31.5666656494141,11,147,23,2,47.9624633789062,53,12,39,48
16.591667175293,16.0833339691162,46.7538757324219,680.627502441406,36.2000007629395,1.79999995231628,34.4000015258789,10.033332824707,24.966667175293,24.966667175293,8.71666622161865,503,105,2,86.3563613891602,264,13,13,264
5.42083311080933,13.875,41.5419158935547,709.998291015625,25.2999992370605,-8.10000038146973,33.4000015258789,-1.41666674613953,14.8333330154419,14.8333330154419,-2.46666669845581,505,61,13,38.0165596008301,172,55,55,158
